Tropicana  100% Apple Juice ,100% Apple Juice ,Tropicana,Beverages,100 ml,100.00,46.00,,0.00,11.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KATLA,KATLA,Non veg,Ingredient,100 gms,100.00,111.00,19.50,2.40,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,,,,0.00,0.90,50.00,151.00,530.00,0.00,0.00,0.00,611.00,0.12,0.00,235.00,,,,0
KENA SAG,KENA SAG,Fresh vegetables,Ingredient,100 gms,100.00,22.00,2.10,0.40,2.50,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,,,0
KESAUR,KESAUR,Fresh vegetables,Ingredient,100 gms,100.00,75.00,1.60,0.10,17.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,,,,0
Ketchup ,Ketchup ,Dips,Everyday meal,1 Tbs ,15.00,15.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.07,0.23,1.50,0.00,0.00,0.00,2.30,0.07,166.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,,,0
Ketchup low sod ,Ketchup low sod ,Dips,Ingredient,1 Tbs ,15.00,16.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.20,2.20,0.00,0.00,0.00,2.30,0.10,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,,,,0
Ketchup low sod pkt ,Ketchup low sod pkt ,Dips,Ingredient,1 ea ,6.00,6.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.07,0.90,0.00,0.00,0.00,0.90,0.03,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,,,0
KHADA MASALA,KHADA MASALA,Spices,Ingredient,100 g ,100.00,6.00,0.00,0.20,1.00,0.00,1.00,0.00,0.10,0.10,0.00,0.00,0.00,2.00,0.00,0.00,0.07,3.10,0.00,0.00,0.00,0.20,0.58,1.00,0.00,10.00,0.00,0.00,0.10,0.00,0.00,0.00,7.00,,,,
KHAMALU,KHAMALU,Fresh vegetables, Ingredient ,100 gms,100.00,79.00,1.30,0.10,18.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.50,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,,,,0
Khameeri Roti,Khameeri Roti, Breads/roti/south Indian ,Meal, One such ,,142.88,6.10,1.34,27.59,0.00,1.49,0.00,,,,,,,,,,,,,,,,40.40,,,,,,,,,,,,,
Khandeshi Dal,Khandeshi Dal, Cooked dal , Meal , .5 cup cooked ,,195.58,9.23,6.71,24.81,0.00,7.31,0.08,,,,,,,,,,,,,,,,223.18,,,,,,,,,,,,,
Khasta Kachori,Khasta Kachori, Indian restaurant dish ,Meal, One such ,,65.86,1.73,1.26,11.84,0.00,0.63,0.04,,,,,,,,,,,,,,,,232.40,,,,,,,,,,,,,
Khasta Roti,Khasta Roti, Indian restaurant dish ,Meal, One such ,,270.80,9.33,1.60,54.82,0.00,1.74,0.00,,,,,,,,,,,,,,,,69.75,,,,,,,,,,,,,
Haldiram's Khatta Meetha,Khatta Meetha,Haldiram's,Branded,100 g ,100.00,532.00,9.82,31.07,53.20,0.45,1.28,10.71,,,,,,,,,,,,,,,,1042.80,,,,,,,,,,,,,
Khatta Moong,Khatta Moong, Cooked dal , Meal , .5 cup cooked ,,99.54,5.16,3.91,10.87,0.00,3.39,0.99,,,,,4.00,,,,,,,,,,,4.04,,,,,,,,,,,,,
Khatte aaloo,Khatte aaloo, Indian restaurant dish ,Meal,#REF!,,523.33,3.99,52.10,8.02,0.00,0.98,2.68,,,,,6.67,,,,,,,,,,,93.71,,,,,,,,,,,,,
Khatti Mithi Dal With Vegetables,Khatti Mithi Dal With Vegetables, Cooked dal , Meal , .5 cup cooked ,,187.14,5.80,5.91,28.52,0.00,6.04,0.12,,,,,,,,,,,,,,,,102.93,,,,,,,,,,,,,
KHEKSA,KHEKSA,Fresh vegetables, Ingredient ,100 gms,100.00,29.00,0.60,0.10,6.40,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,,,,0
KHESARI LEAVES,KHESARI LEAVES,Fresh vegetables,Ingredient,100 gms,100.00,55.00,6.10,1.00,5.50,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,750.00,0.01,0.03,0.00,0.00,,,,41.00,7.30,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,,,0
KHESARI dhal,KHESARI dhal,Pulses/dal,Ingredient,100 gms,100.00,345.00,28.20,0.60,56.60,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.39,0.17,2.90,0.00,,,,0.00,6.30,37.70,644.00,90.00,92.00,0.00,0.00,0.00,0.77,0.00,317.00,,,,khesari dal
KHOA (skimmed buffalo milk),KHOA (skimmed buffalo milk),Cheese & Cream,Ingredient,100 gms,100.00,206.00,22.30,1.60,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,2.70,0.00,0.00,990.00,0.00,0.00,0.00,0.00,0.00,0.00,650.00,,,,0
KHOA (whole buffalo milk),KHOA (whole buffalo milk),Cheese & Cream,Ingredient,100 gms,100.00,421.00,14.60,31.20,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,5.80,0.00,0.00,650.00,0.00,0.00,0.00,0.00,0.00,0.00,420.00,,,,mawa
KHOA (whole cow milk),KHOA (whole cow milk),Cheese & Cream,Ingredient,100 gms,100.00,413.00,20.00,25.90,25.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.10,0.23,0.41,0.40,0.00,,,,6.00,0.00,0.00,0.00,956.00,0.00,0.00,0.00,0.00,0.00,0.00,613.00,,,,0
KHORSULA,KHORSULA,Non veg,Ingredient,100 gms,100.00,117.00,16.30,5.10,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.60,0.00,0.00,410.00,0.00,0.00,0.00,0.00,0.13,0.00,160.00,,,,0
KHOYRA dried,KHOYRA dried,Non veg,Ingredient,100 gms,100.00,296.00,58.90,6.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0
KHOYRA fresh,KHOYRA fresh,Non veg,Ingredient,100 gms,100.00,120.00,18.00,3.00,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,,,,0.00,0.70,0.00,0.00,590.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,,,,0
Khus khus paste,Khus khus paste,Spices,Ingredient,1.5 cup ,375.00,346.00,4.40,32.35,10.20,0.00,3.30,0.10,0.20,0.90,0.00,0.00,0.00,0.00,0.05,0.01,1.52,9.85,0.00,0.00,0.00,3.60,4.15,1.00,0.00,241.00,0.00,0.00,2.80,0.00,0.50,3.12,129.00,,,,
KILA PAZHAM,KILA PAZHAM,Fresh vegetables,Ingredient,100 gms,100.00,55.00,0.80,0.60,11.50,0.00,7.30,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,,,0
Kinley Kinley Soda,Kinley Soda,Kinley,Beverages,100 ml,100.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kir Royale,Kir Royale,Cocktails,Alcoholic,1,,126.07,,,1.10,1.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10,,
Kirsch,Kirsch,Simple/pure drink,Alcoholic,30 ml=1 oz,28.00,80.00,0.00,0.00,7.00,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.95,30.00,
Kismis,Kismis,Fruits,Meal,0.25 cup ,41.00,125.00,1.00,0.20,33.00,0.00,2.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.07,0.46,1.20,0.00,0.00,0.00,1.30,0.74,5.00,308.00,22.00,14.40,0.00,0.10,0.00,0.00,0.00,47.00,,,,0
 Kissan fruit jam , Kissan fruit jam ,Sugar & Substitutes,Meal, 1 teaspoon ,,18.93,,,4.73,4.20,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.03,0.00,0.73,0.00,0.00,0.00,0.60,0.03,,5.00,0.00,0.00,0.00,0.00,,0.00,,,,,,
KITTUL FLOUR,KITTUL FLOUR,Batter/roll/flour,Ingredient,100 gms,100.00,339.00,2.40,0.30,81.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,20.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,,,,0
Kiwi Lime Smoothie,Kiwi Lime Smoothie,Beverages,Meal, 1 ,,276.50,6.85,8.35,48.15,0.63,5.65,4.73,,,,,20.00,,,,,,,,,,,157.10,,,,,,,,,,,,,
Kiwi Strawberry Banana Smoothie,Kiwi Strawberry Banana Smoothie,Beverages,Meal, 1 ,,186.50,2.73,0.79,44.48,0.00,4.70,0.08,,,,,,,,,,,,,,,,46.10,,,,,,,,,,,,,
Kiwi fresh ,Kiwi fresh ,Fruits,Meal,1 cup ,177.00,108.00,2.00,0.70,26.00,0.00,5.00,0.10,0.10,0.50,0.00,0.00,0.00,14.00,0.05,0.03,0.60,44.20,0.00,0.00,0.00,164.10,0.55,5.00,552.00,60.00,30.10,0.00,0.20,0.00,0.00,0.00,60.00,,,,0
KNOL-KHOL,KNOL-KHOL,Fresh vegetables, Ingredient ,100 gms,100.00,21.00,1.10,0.20,3.80,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,5.25,0.05,0.09,0.50,0.00,,,,85.00,1.54,112.00,37.00,20.00,33.00,0.00,0.24,0.00,0.05,0.11,35.00,,,,ganth gobhi
KNOL-KHOL GREENS,KNOL-KHOL GREENS,Fresh vegetables, Ingredient ,100 gms,100.00,43.00,3.50,0.40,6.40,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,1036.50,0.25,0.00,3.00,0.00,,,,157.00,13.30,0.00,0.00,740.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,,,0
KOI,KOI,Non veg,Ingredient,100 gms,100.00,156.00,14.80,8.80,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,32.00,1.40,0.00,195.00,410.00,0.00,0.00,0.00,891.00,0.16,0.00,390.00,,,,0
KOILA KARHA SAG,KOILA KARHA SAG,Fresh vegetables,Ingredient,100 gms,100.00,36.00,3.00,0.40,5.20,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,,,,0
Kokam ,Kokam ,Spices,Ingredient,100 gms,100.00,329.00,13.20,4.70,58.40,0.00,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,460.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,,,,
Kolumbu,Kolumbu, Cooked vegetables ,Meal, One serving ,,211.67,10.21,5.08,31.29,0.03,9.92,0.26,,,,,,,,,,,,,,,,193.14,,,,,,,,,,,,,
KONAR SAG,KONAR SAG,Fresh vegetables,Ingredient,100 gms,100.00,62.00,3.60,1.00,9.70,0.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,312.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,,,,0
KOOCHA MACHLI,KOOCHA MACHLI,Non veg,Ingredient,100 gms,100.00,92.00,18.70,0.80,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,119.00,,,,0
KORLA LEAVES,KORLA LEAVES,Fresh vegetables,Ingredient,100 gms,100.00,67.00,6.10,0.70,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,441.00,0.10,0.27,1.70,0.00,,,,10.00,12.10,0.00,0.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,,,,0
KORUKKAPALLI,KORUKKAPALLI,Fruits,Ingredient,100 gms,100.00,78.00,2.70,0.40,16.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.06,1.60,0.00,,,,108.00,1.00,37.00,377.00,14.00,40.00,0.00,0.00,0.00,0.60,0.00,49.00,,,,0
Kottu Sri Lankan Dal,Kottu Sri Lankan Dal, Cooked dal , Meal , .5 cup cooked ,,328.78,11.26,18.64,30.09,0.38,1.52,0.00,,,,,,,,,,,,,,,,44.91,,,,,,,,,,,,,
KOVAI,KOVAI,Fresh vegetables, Ingredient ,100 gms,100.00,18.00,1.20,0.10,3.10,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.07,0.08,0.70,59.00,,,,15.00,0.38,0.00,0.00,40.00,36.00,0.00,0.26,0.00,0.07,0.22,30.00,,,,0
Kumb palak kofta,Kumb palak kofta, Indian restaurant dish ,Meal,#REF!,,160.42,4.40,10.93,10.39,0.19,0.95,2.40,,,,,8.90,,,,,,,,,,,3937.59,,,,,,,,,,,,,
KUSUM FRUITS,KUSUM FRUITS,Fruits,Ingredient,100 gms,100.00,53.00,1.50,0.80,9.90,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,,,,0
Lachha Paratha,Lachha Paratha, Indian restaurant dish ,Meal, One such ,,814.55,15.49,42.56,92.56,0.00,0.36,2.31,,,,,10.00,,,,,,,,,,,210.80,,,,,,,,,,,,,
LADIES FINGERS,LADIES FINGERS,Fresh vegetables, Ingredient ,100 gms,100.00,35.00,1.90,0.20,6.40,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.07,0.10,0.60,105.40,,,,13.00,0.35,6.90,103.00,66.00,53.00,0.00,0.42,0.00,0.11,0.15,56.00,,,,0
Lager beer,Lager beer,Simple/pure drink,Alcoholic,100 ml,100.00,50.00,0.22,0.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.32,100.00,
Lager beer,Lager beer,Simple/pure drink,Alcoholic,1 bottle= 650 ml,650.00,325.00,1.44,0.00,23.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,2.05,650.00,
Lager beer,Lager beer,Simple/pure drink,Alcoholic,1 large pint=500 ml,500.00,250.00,1.11,0.00,18.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.58,500.00,
Lager beer,Lager beer,Simple/pure drink,Alcoholic,1 pint= 330 ml,330.00,165.00,0.73,0.00,11.92,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.04,330.00,
LAKUCH,LAKUCH,Fruits,Ingredient,100 gms,100.00,66.00,0.70,1.10,13.30,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,63.50,0.02,0.15,0.30,0.00,,,,135.00,0.50,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,,,0
LAKUCH raw,LAKUCH raw,Fresh vegetables, Ingredient ,100 gms,100.00,73.00,1.60,1.20,13.90,0.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,,,0
Lamb steak 1/4 inches,Lamb steak 1/4 inches,Non veg,Meal,3 oz,85.00,184.00,23.00,10.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,55.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0
Lamb Austl average of all cuts ckd 1/8″ trim ,Lamb Austl average of all cuts ckd 1/8″ trim ,Non veg,Meal,3 oz ,85.00,218.00,21.00,13.10,0.00,0.00,0.00,6.80,5.70,0.60,0.00,0.00,74.00,— ,0.10,0.28,4.63,— ,0.00,0.00,0.00,— ,1.63,65.00,256.00,14.00,18.70,0.00,4.00,0.00,0.00,0.00,166.00,,,,0
Lamb average of all cuts ckd choice 1/8″ trim ,Lamb average of all cuts ckd choice 1/8″ trim ,Non veg,Meal,3 oz ,85.00,230.00,22.00,13.90,0.00,0.00,0.00,6.30,6.50,1.10,0.00,0.00,82.00,0.00,0.09,0.21,5.57,16.20,0.00,0.00,0.00,0.00,1.63,61.00,270.00,14.00,20.40,0.00,4.00,0.00,0.00,0.00,164.00,,,,0
Lamb average of all cutslean ,Lamb average of all cutslean ,Non veg,Ingredient,100 gms,100.00,194.00,18.50,13.30,0.00,0.00,0.00,6.60,5.10,0.60,0.00,0.00,78.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0
Lamb average of all cutsraw 1/4″ trim ,Lamb average of all cutsraw 1/4″ trim ,Non veg,Ingredient,100 gms,100.00,267.00,17.00,22.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0
Lamb average of all cutsraw 1/8″ trim ,Lamb average of all cutsraw 1/8″ trim ,Non veg,Ingredient,100 gms,100.00,243.00,18.00,19.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0
Lamb ground ckd ,Lamb ground ckd ,Non veg,Ingredient,100 gms,100.00,283.00,25.00,20.00,1.30,0.00,0.00,8.10,8.30,1.40,0.00,0.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0
 lamb lean in curry , lamb lean in curry ,Non veg, Meal , 2 pieces boneless each size of a matchbox ,,112.38,16.00,5.38,,,,2.24,2.18,0.22,64.96,0.00,25.00,0.00,0.06,0.22,3.25,0.00,0.22,1.68,0.00,0.00,1.18,44.80,178.08,8.96,13.44,6.16,2.80,,0.00,,,,,,
LANGSAT,LANGSAT,Fresh vegetables,Ingredient,100 gms,100.00,44.00,0.80,0.30,9.50,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.09,0.12,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,,,0
Lasan Chutney,Lasan Chutney, Chutney ,Meal, One serving ,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATA,LATA,Non veg,Ingredient,100 gms,100.00,97.00,19.40,0.60,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,,,,0.00,1.30,0.00,0.00,610.00,0.00,0.00,0.00,0.00,0.00,0.00,530.00,,,,0
Le Crystal,Le Crystal,Cocktails,Alcoholic,1,,142.69,0.10,0.03,5.58,9.13,0.16,0.00,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,4.80,,
Leek,Leek,Fresh vegetables, Ingredient ,100 gms,100.00,77.00,1.80,0.10,17.20,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.23,0.00,0.00,0.00,,,,11.00,2.30,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,,,,gandhna/hara pyaaz
LEMON,LEMON,Fresh vegetables,Ingredient,100 gms,100.00,57.00,1.00,0.90,11.10,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.10,0.00,,,,39.00,0.26,0.00,270.00,70.00,19.00,0.00,0.07,0.00,0.06,0.07,10.00,,,,0
Lemon Fizz,Lemon Fizz,Beverages,Meal,1,,218.99,0.40,,62.39,2.20,1.20,0.00,,,,,,,,,,,,,,,,6.90,,,,,,,,,,,#REF!,,
Lemon garlic chicken ,Lemon garlic chicken , Indian restaurant dish ,Meal,#REF!,,101.45,4.33,6.35,6.92,0.20,0.77,0.56,,,,,27.20,,,,,,,,,,,450.64,,,,,,,,,,,,,
Lemon Juice,Lemon Juice,Spices,Ingredient, 1 lemon yield ,47.00,11.70,0.20,,4.10,1.10,0.60,,,,,,,,,,,6.10,,,,21.60,0.00,0.50,58.30,3.30,,,,,,,,,,,
Lemon Peel fresh ,Lemon Peel fresh ,Spices,Ingredient,1 Tbs ,6.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.80,0.00,0.00,0.00,7.70,0.05,0.00,10.00,8.00,0.90,0.00,0.00,0.00,0.00,0.00,1.00,,,,0
Lemon rind,Lemon rind,Spices,Ingredient, 1 tsp ,6.00,2.80,0.10,,1.00,0.30,0.60,,,,,,,,,,,,,,,7.70,,,,,,,,,,,,,,,
LEMON SWEET,LEMON SWEET,Fruits,Ingredient,100 gms,100.00,35.00,0.70,0.30,7.30,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,,,,45.00,0.70,0.00,210.00,30.00,0.00,0.00,0.00,0.00,0.11,0.00,20.00,,,,0
LENTIL,LENTIL,Pulses/dal,Ingredient,100 gms,100.00,343.00,25.10,0.70,59.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,67.50,0.45,0.20,2.60,36.00,,,,0.00,7.58,40.10,629.00,69.00,77.00,0.00,2.80,299.00,1.62,0.93,293.00,,,,masoor dal
LETTUCE,LETTUCE,Fresh vegetables, Ingredient ,100 gms,100.00,21.00,2.10,0.30,2.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,247.50,0.09,0.13,0.50,0.00,,,,10.00,2.40,58.00,33.00,50.00,30.00,0.00,0.00,178.00,0.08,0.00,28.00,,,,0
Lettuce Leaf,Lettuce Leaf,Salads,Meal,1 cup ,55.00,8.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.01,0.00,0.07,16.00,0.00,0.00,0.00,1.50,0.23,6.00,0.00,10.00,0.00,0.00,0.10,0.00,0.00,0.00,11.00,,,,0
LETTUCE TREE LEAVES mature,LETTUCE TREE LEAVES mature,Fresh vegetables, Ingredient ,100 gms,100.00,65.00,5.10,0.40,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,2.60,0.00,0.00,320.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,,,,0
LETTUCE TREE LEAVES tender,LETTUCE TREE LEAVES tender,Fresh vegetables, Ingredient ,100 gms,100.00,29.00,3.60,0.20,3.20,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,3.60,0.00,0.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,,,,0
Lettuce crisphead fresh chpd ,Lettuce crisphead fresh chpd ,Salads,Meal,1 cup ,55.00,8.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.01,0.00,0.07,16.00,0.00,0.00,0.00,1.50,0.23,6.00,0.00,10.00,0.00,0.00,0.10,0.00,0.00,0.00,11.00,,,,0
Lettuce iceberg shredded ,Lettuce iceberg shredded ,Salads,Meal,1.5 cup ,100.00,15.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,— ,— ,— ,— ,0.00,0.00,0.00,3.60,0.00,10.00,0.00,0.00,0.00,0.00,— ,0.00,0.00,0.00,— ,,,,0
Lettuce romaine fresh chpd ,Lettuce romaine fresh chpd ,Salads,Meal,1 cup ,56.00,10.00,1.00,0.10,2.00,0.00,1.00,0.00,0.00,0.10,0.00,0.00,0.00,325.00,0.03,0.03,0.18,76.20,0.00,0.00,0.00,13.40,0.54,4.00,0.00,18.00,0.00,0.00,0.10,0.00,0.00,0.00,17.00,,,,0
LICHI,LICHI,Fruits,Ingredient,100 gms,100.00,61.00,1.10,0.20,13.60,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.40,0.00,,,,31.00,0.70,124.90,159.00,10.00,10.00,0.00,0.00,0.00,0.30,0.00,35.00,,,,0
Light beer,Light beer,Simple/pure drink,Alcoholic,100 ml,100.00,28.48,0.22,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.32,100.00,
Light beer,Light beer,Simple/pure drink,Alcoholic,1 bottle= 650 ml,650.00,185.15,1.44,0.00,10.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,2.05,650.00,
Light beer,Light beer,Simple/pure drink,Alcoholic,1 big pint=500 ml,500.00,142.42,1.11,0.00,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.58,500.00,
Light beer,Light beer,Simple/pure drink,Alcoholic,1 pint= 330 ml,330.00,94.00,0.73,0.00,5.32,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.04,330.00,
